SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
9440,85,2007-08-11,Presidential,"District Results",Kailahun,,Charles,Margai,PMDC,f3881e,"First Round","19,721",14.88,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,ed7a8f22-be29-4012-af92-fcd014f272cf,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
2127,33,2018-03-07,Presidential,"District Results",Falaba,,Samura,Kamara,APC,FF333C,"First Round","19,696",46.14,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,31244f90-0a99-41d9-b24a-b948f9a546de,8db3e207-7f16-4c2e-a783-94b8136fead7,"Mathew Wilson","Samura Mathew Wilson Kamara"
9431,354,2007-08-11,Presidential,"District Results",Kambia,,Solomon,Berewa,SLPP,009900,"First Round","19,498",23.96,No,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,d2104330-fadd-4b91-9526-920fd29fb523,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Ekuma Dominic","Solomon Ekuma Dominic Berewa"
2358,32,2018-03-07,Presidential,"District Results",Koinadugu,,Julius,Bio,SLPP,009900,"Second Round","19,004",32.09,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,6b001410-0975-4664-bbcd-5e4c15ab7b3d,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
889,49,1996-02-27,Presidential,"Regional Results",,South,John,Karefa-Smart,UNPP,cccc00,"Second Round","18,604",8.40,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,76b34e7f-e2cd-4cbb-96cc-77674ae33a4c,91b27537-979d-426c-ba8a-c3abc330b9f4,,"John Karefa-Smart"
9470,91,2002-05-14,Presidential,"Regional Results",,East,Ernest,Koroma,APC,FF333C,"First Round","18,462",3.70,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,43704796-68a0-4bd1-9351-77b80c4cc9e9,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
9568,91,2002-05-14,Presidential,"District Results",Koinadugu,,Ernest,Koroma,APC,FF333C,"First Round","18,383",24.20,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,83ea3e0e-d6ca-45fb-9728-ecae87d14e11,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
9462,91,2007-08-11,Presidential,"District Results",Bo,,Ernest,Koroma,APC,FF333C,"First Round","18,320",10.19,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,75502dc8-b2f3-4c26-9ec8-4fb67c170ba3,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
1557,41,1996-02-27,Presidential,"District Results",Bombali,,Thaimu,Bangura,PDP,1E90FF,"First Round","18,277",28.96,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-1.png,0c92efad-6d85-45c8-a872-43a394409637,944b8117-bd7b-4678-885b-5cd237d9ecb8,,"Thaimu Bangura"
802,34,1996-02-27,Presidential,"Regional Results",,West,Edward,Turay,APC,FF333C,"First Round","18,240",8.19,No,Final/Certified,/sites/default/files/2023-04/edward-turay.jpeg,ecbb35f4-854e-44ad-a238-088feca3bb20,d1e63ab9-f6cf-4446-84dd-7c281be790f9,Mohamed,"Edward Mohamed Turay"
782,40,1996-02-27,Presidential,"Regional Results",,East,John,Karimu,NUP,A9A9A9,"First Round","17,774",10.32,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9fbe4ebf-339d-464a-a1d0-02b227c91cd4,06a94065-3c97-40f6-8c5b-1ba0ee174108,,"John Karimu"
369,37,2007-08-11,Presidential,"National Results",,,Amadu,Jalloh,NDA,1F681B,"First Round","17,748",0.96,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,deb513e4-8fed-4212-8ea8-fad7a0919e40,997457ca-4465-406b-b5f2-d415741edcb1,,"Amadu Jalloh"
939,34,1996-02-27,Presidential,"District Results","Western Area Urban",,Edward,Turay,APC,FF333C,"First Round","17,498",8.79,No,Final/Certified,/sites/default/files/2023-04/edward-turay.jpeg,ed1ec8be-29c5-4579-8f5d-87beb1226496,d1e63ab9-f6cf-4446-84dd-7c281be790f9,Mohamed,"Edward Mohamed Turay"
55,37,1996-02-27,Presidential,"National Results",,,Amadu,Jalloh,NDA,1F681B,"First Round","17,351",2.30,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e097d880-5c8d-4adc-b523-51c61312a999,997457ca-4465-406b-b5f2-d415741edcb1,,"Amadu Jalloh"
9481,319,2002-05-14,Presidential,"Regional Results",,North,Alimamy,Bangura,RUFP,996633,"First Round","17,315",3.16,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6523efc0-30fd-4966-b340-6db404dc4c6f,881629bf-f8b2-4a83-877a-0ab7540d3d49,Pallo,"Alimamy Pallo Bangura"
9488,91,2002-05-14,Presidential,"Regional Results",,South,Ernest,Koroma,APC,FF333C,"First Round","17,244",3.09,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,d494864a-056b-4edd-a15b-c5204c1c02c1,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
2360,32,2018-03-07,Presidential,"District Results",Falaba,,Julius,Bio,SLPP,009900,"Second Round","16,862",42.77,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,c977efb7-cc4d-428e-94ce-2c55d7b30fe5,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
9447,354,2007-08-11,Presidential,"District Results",Bonthe,,Solomon,Berewa,SLPP,009900,"First Round","16,590",31.69,No,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,b6a86549-47eb-4aa1-ab27-9828bc003633,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Ekuma Dominic","Solomon Ekuma Dominic Berewa"
1913,32,2018-03-07,Presidential,"District Results","Port Loko",,Julius,Bio,SLPP,009900,"First Round","16,184",9.33,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,ad67c887-300a-43e1-b847-ec546bb70d6f,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
788,49,1996-02-27,Presidential,"Regional Results",,East,John,Karefa-Smart,UNPP,cccc00,"First Round","16,149",9.38,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,a2840a94-d2ee-4630-b7dd-528b6659103a,91b27537-979d-426c-ba8a-c3abc330b9f4,,"John Karefa-Smart"
9507,318,2002-05-14,Presidential,"District Results","Western Area Urban",,Johnny,Koroma,PLP,3e59a9,"First Round","15,899",12.44,No,Final/Certified,/sites/default/files/2023-04/johnny-paul-koroma.jpg,1ffff986-d1e8-441d-bd9e-635fd4f7743e,0a328bf4-b30d-44ca-9bc7-f4d14dfb7900,Paul,"Johnny Paul Koroma"
789,34,1996-02-27,Presidential,"Regional Results",,North,Edward,Turay,APC,FF333C,"First Round","15,636",7.41,No,Final/Certified,/sites/default/files/2023-04/edward-turay.jpeg,8933b6ac-d93d-41e9-a90c-fa52fd24b3c3,d1e63ab9-f6cf-4446-84dd-7c281be790f9,Mohamed,"Edward Mohamed Turay"
1929,32,2018-03-07,Presidential,"District Results",Tonkolili,,Julius,Bio,SLPP,009900,"First Round","15,545",9.76,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,90c2991d-bb97-4586-a07e-9f8e890a512b,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
9454,354,2007-08-11,Presidential,"District Results",Bombali,,Solomon,Berewa,SLPP,009900,"First Round","15,342",10.57,No,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,19318305-5d85-421f-931b-c9e228095e05,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Ekuma Dominic","Solomon Ekuma Dominic Berewa"
9384,354,2007-08-11,Presidential,"District Results",Tonkolili,,Solomon,Berewa,SLPP,009900,"First Round","15,298",13.33,No,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,4b8bc568-c304-487c-b6f7-322e8684beb4,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Ekuma Dominic","Solomon Ekuma Dominic Berewa"
8564,49,1996-02-27,Presidential,"District Results",Kono,,John,Karefa-Smart,UNPP,cccc00,"First Round","15,171",22.66,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,91d9dc03-2351-4344-83fb-d2ea417d152d,91b27537-979d-426c-ba8a-c3abc330b9f4,,"John Karefa-Smart"
8547,45,1996-02-27,Presidential,"District Results",Pujehun,,Ahmad,Kabbah,SLPP,009900,"First Round","14,895",91.44,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,9a41edfb-04d2-4455-a501-d8cdd16bf585,351d7c21-45eb-4f71-8658-c463673b75c4,Tejan,"Ahmad Tejan Kabbah"
1517,40,1996-02-27,Presidential,"District Results",Kailahun,,John,Karimu,NUP,A9A9A9,"First Round","14,843",29.20,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e0258aed-87e9-452e-8a2e-c96a8c5e1153,06a94065-3c97-40f6-8c5b-1ba0ee174108,,"John Karimu"
2338,32,2018-03-07,Presidential,"District Results",Bombali,,Julius,Bio,SLPP,009900,"Second Round","14,807",9.32,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,f086abfb-a8e2-4a40-b772-7ff8b563e0c4,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
808,40,1996-02-27,Presidential,"Regional Results",,West,John,Karimu,NUP,A9A9A9,"First Round","14,593",6.55,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d729696e-2be1-4ff2-a1bd-6a6a819a3964,06a94065-3c97-40f6-8c5b-1ba0ee174108,,"John Karimu"
9405,91,2007-08-11,Presidential,"District Results",Moyamba,,Ernest,Koroma,APC,FF333C,"First Round","14,448",18.10,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,e89892ed-38e5-45ea-881e-dc1697147495,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
1945,33,2018-03-07,Presidential,"District Results",Kailahun,,Samura,Kamara,APC,FF333C,"First Round","14,251",10.49,No,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,6a126523-6828-4529-90a0-872418e7d16e,8db3e207-7f16-4c2e-a783-94b8136fead7,"Mathew Wilson","Samura Mathew Wilson Kamara"
8536,45,1996-02-27,Presidential,"District Results",Bonthe,,Ahmad,Kabbah,SLPP,009900,"First Round","14,093",86.22,No,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,5db2df77-d82c-4c54-83b6-3877727cbd2e,351d7c21-45eb-4f71-8658-c463673b75c4,Tejan,"Ahmad Tejan Kabbah"
9209,32,2012-11-17,Presidential,"District Results",Kambia,,Julius,Bio,SLPP,009900,"First Round","14,083",13.04,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,566fb8d5-a7eb-4e72-bb8d-3a4317ad560b,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
9301,367,2007-08-11,Presidential,"Regional Results",,North,Andrew,Turay,CPP,808080,"First Round","14,039",2.49,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,644445ee-0ab2-4364-85cb-71a681e196d6,cf0c4c6c-5ab9-4ae5-8a60-627be244e2bc,,"Andrew Turay"
2344,33,2018-03-07,Presidential,"District Results",Kailahun,,Samura,Kamara,APC,FF333C,"Second Round","13,343",10.04,No,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,6cee05f5-dbd6-429a-80ff-bc68cf72a72f,8db3e207-7f16-4c2e-a783-94b8136fead7,"Mathew Wilson","Samura Mathew Wilson Kamara"
9090,92,2012-11-17,Presidential,"Regional Results",,North,Joshua,Carew,CDP,f1c40f,"First Round","13,331",1.75,No,Final/Certified,/sites/default/files/2023-04/joshua-albert-carew.jpeg,db949662-9701-41b9-9dbd-85393122f749,c282f65c-7bcd-443a-bfbb-2875072a1d79,Albert,"Joshua Albert Carew"
1876,32,2018-03-07,Presidential,"District Results",Bombali,,Julius,Bio,SLPP,009900,"First Round","13,153",8.49,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,a207b41a-be78-49c2-afa8-8a467327cdb0,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
9482,49,2002-05-14,Presidential,"Regional Results",,North,John,Karefa-Smart,UNPP,cccc00,"First Round","13,125",2.40,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,1d5ab64d-b306-4f2a-ac0c-209c2502e3eb,91b27537-979d-426c-ba8a-c3abc330b9f4,,"John Karefa-Smart"
378,93,2012-11-17,Presidential,"National Results",,,Eldred,Collins,RUFP,996633,"First Round","12,993",58.00,No,Provisional,/sites/default/files/2023-04/Eldred-Collins.jpg,ecff039e-bb3d-49dc-b1a7-7645d5ef3281,3a35f26f-698d-4f58-b386-43c30819ee97,,"Eldred Collins"
384,79,2018-03-07,Presidential,"National Results",,,Gbandi,Ngobeh,RUFP,996633,"First Round","12,827",0.51,No,Provisional,/sites/default/files/2023-04/gbandi-jemba-ngobeh.jpg,8f264538-181d-4176-963b-dae6e98287fa,3a85a1bd-e8f1-49c8-aaad-db967b8c4c23,Jemba,"Gbandi Jemba Ngobeh"
2112,32,2018-03-07,Presidential,"District Results",Koinadugu,,Julius,Bio,SLPP,009900,"First Round","12,789",21.17,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,64ed4393-eb6f-4873-9b20-58b5942b0885,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
1930,77,2018-03-07,Presidential,"District Results",Tonkolili,,Kandeh,Yumkella,NGC,4b0082,"First Round","12,703",7.97,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,0912efbb-085c-4b7d-9955-df684e4a64ea,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,Kolleh,"Kandeh Kolleh Yumkella"
1893,77,2018-03-07,Presidential,"District Results","Western Area Rural",,Kandeh,Yumkella,NGC,4b0082,"First Round","12,640",5.70,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,f2afe4f4-1767-41cc-9bf1-7982cb5d72e9,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,Kolleh,"Kandeh Kolleh Yumkella"
1533,40,1996-02-27,Presidential,"District Results","Western Area Urban",,John,Karimu,NUP,A9A9A9,"First Round","12,316",6.19,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2ad6a1b7-c802-4c1d-81e7-3ba1dea13bb9,06a94065-3c97-40f6-8c5b-1ba0ee174108,,"John Karimu"
9471,319,2002-05-14,Presidential,"Regional Results",,East,Alimamy,Bangura,RUFP,996633,"First Round","11,834",2.37,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bfa9dfbf-e198-43fd-8dfd-98e6b947ecdf,881629bf-f8b2-4a83-877a-0ab7540d3d49,Pallo,"Alimamy Pallo Bangura"
798,43,1996-02-27,Presidential,"Regional Results",,North,Abass,Bundu,PPP,B0E0E6,"First Round","11,793",5.59,No,Final/Certified,/sites/default/files/2023-04/abass-bundu.png,3f2eb232-1925-422b-b934-0f1cfd52bf53,8ef684f3-ecb5-4441-8608-9bccbfcdef2c,,"Abass Bundu"
2128,32,2018-03-07,Presidential,"District Results",Falaba,,Julius,Bio,SLPP,009900,"First Round","11,599",27.17,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,7deb6510-644e-4b06-9a0d-42c9f022b713,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
385,80,2018-03-07,Presidential,"National Results",,,Musa,Tarawally,CDP,f1c40f,"First Round","11,493",0.45,No,Provisional,/sites/default/files/2023-04/musa-tarawally.jpg,34ec0d0f-8456-487d-89c8-976d233a000b,4508f9b7-9aa8-4e52-a52a-db72ce93dc9e,,"Musa Tarawally"
9254,32,2012-11-17,Presidential,"District Results","Port Loko",,Julius,Bio,SLPP,009900,"First Round","11,329",5.59,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,ea514a5a-099e-4af6-82e7-3f6b1ee52c49,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
360,320,2002-05-14,Presidential,"National Results",,,Raymond,Kamara,GAP,FFA07A,"First Round","11,181",0.58,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7003db87-4fdb-4ec4-a41e-cdc854a52e52,976c1e2a-1275-4630-899d-75e6b32cf089,,"Raymond Kamara"
783,41,1996-02-27,Presidential,"Regional Results",,East,Thaimu,Bangura,PDP,1E90FF,"First Round","11,095",6.45,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-1.png,50aa3808-b8d4-4474-aebe-43197f41854b,944b8117-bd7b-4678-885b-5cd237d9ecb8,,"Thaimu Bangura"
2097,32,2018-03-07,Presidential,"District Results",Kambia,,Julius,Bio,SLPP,009900,"First Round","10,973",10.19,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,23425def-6e9a-439a-b7db-e522da3dd2b3,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
1732,77,2018-03-07,Presidential,"Regional Results",,South,Kandeh,Yumkella,NGC,4b0082,"First Round","10,849",2.09,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,8cb88ee9-4e91-4f78-859d-3a6215e9edca,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,Kolleh,"Kandeh Kolleh Yumkella"
9266,91,2012-11-17,Presidential,"District Results",Pujehun,,Ernest,Koroma,APC,FF333C,"First Round","10,565",15.54,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,d19f99dd-b350-4174-a2ed-e1ca371f7b67,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
370,86,2007-08-11,Presidential,"National Results",,,Kandeh,Conteh,PLP,3e59a9,"First Round","10,556",0.57,No,Provisional,/sites/default/files/2023-04/dr-baba-kandeh.jpg,1778d0d9-a989-4025-8a81-5dbd1608e6f4,b05244f0-98f8-4680-b781-4c75d6a2c830,Baba,"Kandeh  Baba Conteh"
361,321,2002-05-14,Presidential,"National Results",,,Zainab,Bangura,MOP,808080,"First Round","10,406",0.55,No,Provisional,/sites/default/files/2023-04/zainab-hawa-bangura.jpg,4e0d9891-e136-4a17-a1ba-64f3171f53c5,7a0bd9c4-806d-4ead-9dda-e6e431b1bdb0,,"Zainab Bangura"
1634,77,2018-03-07,Presidential,"Regional Results",,East,Kandeh,Yumkella,NGC,4b0082,"First Round","10,224",2.01,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,c97aa5f7-9e7c-40ee-ad0e-730be2c85a6a,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,Kolleh,"Kandeh Kolleh Yumkella"
9614,318,2002-05-14,Presidential,"District Results",Bombali,,Johnny,Koroma,PLP,3e59a9,"First Round","10,136",6.67,No,Final/Certified,/sites/default/files/2023-04/johnny-paul-koroma.jpg,ebb8c80c-e10a-46fe-9982-6770caae40e8,0a328bf4-b30d-44ca-9bc7-f4d14dfb7900,Paul,"Johnny Paul Koroma"
386,85,2018-03-07,Presidential,"National Results",,,Charles,Margai,PMDC,f3881e,"First Round","9,864",0.39,No,Provisional,/sites/default/files/2023-04/charles-francis-margai.jpg,8d033522-2cc4-4c7c-8d2d-20709bdb6509,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
9620,91,2002-05-14,Presidential,"District Results",Bo,,Ernest,Koroma,APC,FF333C,"First Round","9,746",3.84,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,2b035ad2-12fd-4c00-893e-0f41afe7e39e,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
8570,49,1996-02-27,Presidential,"District Results","Western Area Rural",,John,Karefa-Smart,UNPP,cccc00,"First Round","9,434",39.82,Yes,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,63e9dfa6-203d-422e-95e3-98d4364aa614,91b27537-979d-426c-ba8a-c3abc330b9f4,,"John Karefa-Smart"
9302,85,2007-08-11,Presidential,"Regional Results",,North,Charles,Margai,PMDC,f3881e,"First Round","9,182",1.63,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,75c34243-a35b-4cec-9cb9-23ec607ff801,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
1620,43,1996-02-27,Presidential,"District Results","Port Loko",,Abass,Bundu,PPP,B0E0E6,"First Round","9,169",13.81,No,Final/Certified,/sites/default/files/2023-04/abass-bundu.png,b29039db-0dc6-4267-a1c0-31fbdda6fb1a,8ef684f3-ecb5-4441-8608-9bccbfcdef2c,,"Abass Bundu"
2352,32,2018-03-07,Presidential,"District Results",Karene,,Julius,Bio,SLPP,009900,"Second Round","9,146",11.06,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,0e0fbf28-975f-49c6-badd-14122e13ec40,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Maada Wonie","Julius Maada Wonie Bio"
800,45,1996-02-27,Presidential,"Regional Results",,North,Ahmad,Kabbah,SLPP,009900,"First Round","9,092",4.31,No,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,5aa24076-aac4-4182-939a-2934e30b475d,351d7c21-45eb-4f71-8658-c463673b75c4,Tejan,"Ahmad Tejan Kabbah"
1656,78,2018-03-07,Presidential,"Regional Results",,"North West",Mohamed,Mansaray,ADP,ff339f,"First Round","9,059",2.51,No,Final/Certified,/sites/default/files/2023-04/mohamed-kamaraimba-mansaray.jpg,0bda5517-7c89-4f6b-a69c-93a149b8feab,9234ea5a-9a3b-4f19-bfdb-d4958d49ec32,Kamarainba,"Mohamed Kamarainba Mansaray"
362,322,2002-05-14,Presidential,"National Results",,,Raymond,Thompson,CUPP,808080,"First Round","9,028",0.47,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ab27472a-260f-4108-8b23-4b2409dbffa4,fca4e8ae-9970-4d96-885d-a29baa03fc45,Bamidele,"Raymond Bamidele Thompson"
9577,91,2002-05-14,Presidential,"District Results",Kenema,,Ernest,Koroma,APC,FF333C,"First Round","9,023",3.29,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,93c46313-d6c3-4851-aec6-a74aa6794f5d,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
1560,41,1996-02-27,Presidential,"District Results",Kambia,,Thaimu,Bangura,PDP,1E90FF,"First Round","9,005",38.54,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-1.png,27655517-a15e-4631-9b62-9723004f83b3,944b8117-bd7b-4678-885b-5cd237d9ecb8,,"Thaimu Bangura"
9165,85,2012-11-17,Presidential,"District Results",Bo,,Charles,Margai,PMDC,f3881e,"First Round","8,931",4.07,No,Final/Certified,/sites/default/files/2023-04/charles-francis-margai.jpg,ef67a7dc-b660-4b7f-be28-ff9d7ba463db,54b03b01-ae07-4638-aba4-6044068d2d15,"Francis Kondo","Charles Francis Kondo Margai"
2113,77,2018-03-07,Presidential,"District Results",Koinadugu,,Kandeh,Yumkella,NGC,4b0082,"First Round","8,915",14.76,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,4810910c-95eb-4daa-a536-b043ee97adba,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,Kolleh,"Kandeh Kolleh Yumkella"
9516,318,2002-05-14,Presidential,"District Results","Western Area Rural",,Johnny,Koroma,PLP,3e59a9,"First Round","8,752",5.00,No,Final/Certified,/sites/default/files/2023-04/johnny-paul-koroma.jpg,b25b4dc7-c4ba-4d06-8306-aa248bbac79f,0a328bf4-b30d-44ca-9bc7-f4d14dfb7900,Paul,"Johnny Paul Koroma"
9594,319,2002-05-14,Presidential,"District Results",Kailahun,,Alimamy,Bangura,RUFP,996633,"First Round","8,665",7.35,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7e11e519-87ca-4dca-aca4-f6927c956e78,881629bf-f8b2-4a83-877a-0ab7540d3d49,Pallo,"Alimamy Pallo Bangura"
9559,91,2002-05-14,Presidential,"District Results",Kono,,Ernest,Koroma,APC,FF333C,"First Round","8,662",8.08,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,58e93327-ff9e-41e2-8baf-03baea0a1cf0,cda5ea29-d656-48ce-bfe3-33a27c058e4e,Bai,"Ernest Bai Koroma"
8559,49,1996-02-27,Presidential,"District Results",Kambia,,John,Karefa-Smart,UNPP,cccc00,"First Round","8,628",36.92,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,d5e9d056-c644-445f-9863-cd2748038755,91b27537-979d-426c-ba8a-c3abc330b9f4,,"John Karefa-Smart"
929,34,1996-02-27,Presidential,"District Results",Bombali,,Edward,Turay,APC,FF333C,"First Round","8,516",13.49,No,Final/Certified,/sites/default/files/2023-04/edward-turay.jpeg,bd32f252-a6be-43a5-bf18-4f887da5377f,d1e63ab9-f6cf-4446-84dd-7c281be790f9,Mohamed,"Edward Mohamed Turay"
387,81,2018-03-07,Presidential,"National Results",,,Mohamed,Bah,NDA,1F681B,"First Round","8,344",0.33,No,Provisional,/sites/default/files/2023-04/mohamed-c-bah.jpg,a9d9eb68-ad1f-46cf-9dd6-d03fbbe1c82f,d9887f21-50b5-4b93-b532-ce61e2fc7797,C,"Mohamed C Bah"
9227,2184,2012-11-17,Presidential,"District Results",Koinadugu,,Charlie,Bio,SLPP,009900,"First Round","8,333",8.07,No,Final/Certified,/sites/default/files/2023-05/charlie-bio-slpp.jpg,f587a2cb-7855-4e33-acc5-428f2f029faa,4440976e-1d4e-4acc-8a43-db3609006f29,,"Charlie Bio"
379,94,2012-11-17,Presidential,"National Results",,,Gibrilla,Kamara,PDP,1E90FF,"First Round","8,273",0.37,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3bb85c3e-1587-4c9b-86fe-5047a4404dbf,10252505-b9fb-404c-a771-0e9f09e989c5,,"Gibrilla Kamara"
