SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,"City Council",ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
667,539,2012-11-17,Mayor,"District Results","Bonthe Municipal",Bonthe,,Thomas,Tucker,PMDC,f3881e,"First Round",306,10.74,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f884336a-f2fc-473f-82b3-59e39b4b45b2,9db331ce-8bfb-4ff4-b46c-58b01739a979,"John Salia","Thomas John  Salia Tucker"
8614,539,2012-11-17,Mayor,"District Results","Bo City",Bonthe,,Thomas,Tucker,PMDC,f3881e,"First Round",306,10.74,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,09fdd0ee-98a1-4d07-b047-e9ab87b59036,9db331ce-8bfb-4ff4-b46c-58b01739a979,"John Salia","Thomas John  Salia Tucker"
637,521,2012-11-17,Mayor,"District Results","Kenema City",Kenema,,Swaliho,Vandi,CDP,f1c40f,"First Round",139,0.19,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e26b2942-728a-419b-9f57-37f2f649f7ac,3111cb0b-5dfc-46e9-b662-d30abb142a04,,"Swaliho Vandi"
8694,521,2012-11-17,Mayor,"District Results","Kenema City",Kenema,,Swaliho,Vandi,CDP,f1c40f,"First Round",139,0.19,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3a186e4f-5742-40d9-a617-fca696c8775b,3111cb0b-5dfc-46e9-b662-d30abb142a04,,"Swaliho Vandi"
669,540,2012-11-17,Mayor,"District Results","Bonthe Municipal",Bonthe,,Jonathan,Peters,IND,CCCCCC,"First Round",15,0.53,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3f07f70a-d054-4de8-bd40-c4ffa095b55f,efd56f7f-c6f4-412b-8b82-db50948eafd0,Alexander,"Jonathan Alexander Peters"
8616,540,2012-11-17,Mayor,"District Results","Bonthe Municipal",Bonthe,,Jonathan,Peters,IND,CCCCCC,"First Round",15,0.53,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fc197a8a-5b2c-4d8f-b203-eb012bb5f0dd,efd56f7f-c6f4-412b-8b82-db50948eafd0,Alexander,"Jonathan Alexander Peters"
1320,1315,2018-03-07,Chairperson,"District Results",,Bo,,Orlando,Coker,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a360cbb5-01b2-46c5-b271-486f9402f09c,427e6de9-273d-417f-8515-4d7ea6fef233,,"Orlando Coker"
1442,1436,2018-03-07,Chairperson,"District Results",,Moyamba,,Slyvanus,Vann-Fannah,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0005450b-5adb-4e54-84a3-94683af50855,eb3dfb46-f4f5-4339-b84c-0f41b575afe9,,"Slyvanus Vann-Fannah"
1577,1565,2018-03-07,Chairperson,"District Results",,Bonthe,,Bunting,Williams,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b1047d5e-8633-4a17-997e-7786829cb38d,d5cc436e-714f-4f81-9ccb-5f9e65ea28fa,,"Bunting Williams"
11203,9958,2023-06-24,Mayor,"District Results","Kenema City",Kenema,,Hassanatu,Bockarie,ReNIP,0d3ac8,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,3097f1d9-3114-4f8e-95d6-21ca6e685fb6,fe4a8c79-c5b3-4c5e-9e80-d3573f782758,Sao,"Hassanatu Sao Bockarie"
11271,9989,2023-06-24,Chairperson,"District Results",,Koinadugu,,Alhaji,Sesay,NGC,4b0082,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ecb79804-e0fb-43d3-a5a9-992c2e268e53,b056e423-a20e-4b16-99b5-1f47e94c94a0,Kandy,"Alhaji Kandy Sesay"
11303,10021,2023-06-24,Chairperson,"District Results",,Bo,,Victor,Hindowa,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f9d706c1-4603-463b-bff0-e727e4dd0f93,814aea5a-59de-4144-bca8-741c1ffa3b62,Korseh,"Victor Korseh Hindowa"
1354,1346,2018-03-07,Chairperson,"District Results",,"Western Area Rural",,Arabella,Foray,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,91a73f97-71e8-4573-bc03-88a899527533,62bed57d-4992-450b-b538-b635801daf51,,"Arabella Foray"
1476,467,2018-03-07,Chairperson,"District Results",,Pujehun,,Magdaline,Sheriff,PMDC,f3881e,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,d8801bad-70e2-49d8-996e-11621fdb0c82,5790e3c1-7044-4716-bd8b-8a2d21be6b60,,"Magdaline Sheriff"
3984,1229,2018-03-07,Mayor,"District Results","Kenema City",Kenema,,Fatimah,Dugba,ADP,ff339f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,b49ad7ae-99c9-4ab2-9586-a3263fcf20a5,792d3de1-45c4-4e5c-9dc1-fc31a3eb5aa8,Mummy,"Fatimah Mummy Dugba"
11214,9969,2023-06-24,Mayor,"District Results","Makeni City",Bombali,,Fatama,Kamara,UDM,9900cc,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,d587174d-c1a8-46f2-8b5b-02dcdecc7cb6,09fdd36e-72e6-42d4-8967-9399636aa591,Alimatu,"Fatama Alimatu Kamara"
11282,10000,2023-06-24,Chairperson,"District Results",,Moyamba,,Musa,Korpoi,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d68bc213-7f03-4b68-9cdb-42ab98ff3942,639f2f77-3d56-454e-9c8e-41ac61c77e6d,Tapeima,"Musa Tapeima Korpoi"
11314,10032,2023-06-24,Chairperson,"District Results",,Kenema,,Morie,Farma,ADP,ff339f,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,efdc3d5a-8043-4a2a-ac38-ae45fba05715,180461fa-a7bf-4940-afb2-333aa7be0cd5,Momoh,"Morie Momoh Farma"
1290,1282,2018-03-07,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Sahr,Yamba,APC,FF333C,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,abd1ff26-5f0f-4f5d-b586-adfeeaca8ee4,29313cf0-6627-414e-b9c2-c15fe7608a13,,"Sahr Yamba"
1529,1514,2018-03-07,Chairperson,"District Results",,Kambia,,Khalil,Swarray,SLPP,009900,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,41cfadb4-ca7f-4d53-8462-ed6dfb64d009,4a2ab0b3-a422-4e8b-8d15-e31932d29885,C.,"Khalil C. Swarray"
11193,9904,2023-06-24,Mayor,"District Results","Freetown City","Western Area Urban",,Jonathan,Bangura,IND,CCCCCC,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a1911bd5-78f8-4a8c-afc8-c103c45b0bc5,70925dd8-e176-428e-84c7-9418b44cb73f,"Paul Sidique","Jonathan Paul Sidique Bangura"
11261,9979,2023-06-24,Chairperson,"District Results",,Bombali,,Bornoh,Conteh,PLP,3e59a9,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0862c01c-be99-4aef-b9d5-03239c749976,427a37a1-e954-4d45-8544-38a11cfcf6be,,"Bornoh  Conteh"
11293,10011,2023-06-24,Chairperson,"District Results",,"Western Area Rural",,Mohamed,Barrie,PDP,1E90FF,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a19329b0-b29e-42fd-a207-485899e129d7,68fb8045-1e1a-4377-8700-3fbec19673df,Dainkeh,"Mohamed Dainkeh Barrie"
11325,10044,2023-06-24,Chairperson,"District Results",,Koinadugu,,Hamidu,Kamara,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9c9778b9-b0ed-4e7e-b259-2f74b508e73a,2e6a0b8e-6eda-44a2-ac5d-779221f08097,,"Hamidu  Kamara"
1321,1316,2018-03-07,Chairperson,"District Results",,Bo,,John,Amara,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bd0a83c8-74e2-4d2a-8821-818b4f134e1b,e6feafc4-f064-4ca2-a953-fc4ea5cc7e1a,,"John Amara"
1443,1437,2018-03-07,Chairperson,"District Results",,Moyamba,,Slyvanus,Fannah,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,12902b0d-1ee8-49e5-9f3a-336f0bcdaaef,20440f5a-8d16-4e2b-8c47-2d75e9cfa813,,"Slyvanus Fannah"
1579,1567,2018-03-07,Chairperson,"District Results",,Bonthe,,Albert,Massaquoi,PMDC,f3881e,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,92420cc0-988b-4ba9-bd73-8d4706fb2ba5,b8fc45ea-296c-4682-82c2-5cc477e498ad,,"Albert Massaquoi"
11204,9959,2023-06-24,Mayor,"District Results","Bonthe Municipal",Bonthe,,Mohamed,Robinson,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,eea18701-bc75-49de-b607-ff1859b97642,b365239f-756d-4c24-a2fb-c5012b4f093a,Mohmoud,"Mohamed Mohmoud Robinson"
11272,9990,2023-06-24,Chairperson,"District Results",,Tonkolili,,Musa,Fofanah,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,da49494f-e62a-4263-8cb0-d04b1b63a740,5b8137be-96f5-480a-9a3a-ead7c72e0e47,Kemoh,"Musa Kemoh Fofanah"
11304,10022,2023-06-24,Chairperson,"District Results",,Kambia,,Amadu,Kamara,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,360d88b8-9c26-4ff9-a0c1-93e7a93a0e1c,2f7d6750-501b-4e25-b6ca-0002bbe247f6,Isatu,"Amadu Isatu Kamara"
1355,1348,2018-03-07,Chairperson,"District Results",,"Western Area Rural",,Williams,Grant,PMDC,f3881e,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2112196f-2f9a-47af-a303-c57c2988b898,6dc04aba-8dbd-4081-87a5-051b8cd443ee,,"Williams Grant"
3991,1310,2018-03-07,Mayor,"District Results","Bonthe Municipal",Bonthe,,Slyvester,Goba,APC,FF333C,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d469f2db-ff91-4609-8198-ddf51bab84ba,334063c2-ac10-4c1d-bddf-ec602162194c,,"Slyvester Goba"
11215,9970,2023-06-24,Mayor,"District Results","Bo City",Bo,,Ramatu,Wai,PMDC,f3881e,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,eb4c20a5-e86f-4c66-a0dd-2b107922e431,8b841b89-1279-4723-93a3-73e0da9c0144,,"Ramatu  Wai"
11283,10001,2023-06-24,Chairperson,"District Results",,Bombali,,Amara,Bangura,UDM,9900cc,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b7175836-b808-4cd7-8f86-c0b149e067b9,a0cc06c2-adea-48da-a178-b0ca4d26aaf9,,"Amara  Bangura"
11315,10033,2023-06-24,Chairperson,"District Results",,"Port Loko",,Kabba,Sesay,PDP,1E90FF,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,5864803e-c25c-4775-b57b-4ef6137afe96,6db0fe98-59cd-40b8-a7b9-91a97e9a0274,,"Kabba  Sesay"
1291,1283,2018-03-07,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Musa,Bandagbara,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4d3356b0-eae1-430c-b63f-c1ae6c72ba7c,7a1fb365-9244-4d33-af81-80f9bcc699d4,,"Musa Bandagbara"
11194,9949,2023-06-24,Mayor,"District Results","Kenema City",Kenema,,Bockarie,Sannoh,ADP,ff339f,"First Round",0,0.00,Yes,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4011a23d-26ed-4166-9af4-c9550c1fadcf,5679138c-23dc-43a9-822b-74c4882e6ee2,,"Bockarie  Sannoh"
11262,9980,2023-06-24,Chairperson,"District Results",,Tonkolili,,Alusine,Sesay,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,26c795d3-f81e-40ad-a2b7-e47fc41800a1,011eb610-4913-424d-bb67-d78bbd1485eb,Abdulai,"Alusine Abdulai Sesay"
11294,10012,2023-06-24,Chairperson,"District Results",,Kailahun,,Jusu,Ngobeh,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0bea2e0f-2931-4bbe-acf0-0816bfdc67da,b3f68998-b592-4a77-97c3-b51bfb76a2fc,Jaka,"Jusu Jaka Ngobeh"
11326,10045,2023-06-24,Chairperson,"District Results",,Koinadugu,,John,Sesay,RUFP,996633,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e6e81df8-61a7-453f-bfac-6d17e98df7cb,02b33441-108b-43b4-be72-3d98a75b7d95,Yanko,"John Yanko Sesay"
1241,1229,2018-03-07,Mayor,"District Results","Kenema City",Kenema,,Fatimah,Dugba,ADP,ff339f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,894ac269-bd82-4986-9940-408837eb4ffc,792d3de1-45c4-4e5c-9dc1-fc31a3eb5aa8,Mummy,"Fatimah Mummy Dugba"
11205,9960,2023-06-24,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Willaim,Kamanda,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,54a62f59-a12e-4da1-ad8e-b68fb7fee653,14d0a0e0-5394-46d7-91de-99498d4c5a32,Braham,"Willaim Braham Kamanda"
11273,9991,2023-06-24,Chairperson,"District Results",,"Port Loko",,Sheku,Saccoh,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7cbdfca9-49a2-405b-83e3-eb8231a4a147,a809c9fc-c9dc-494d-9efd-bd41400f8bc7,Tejan,"Sheku Tejan Saccoh"
11305,10023,2023-06-24,Chairperson,"District Results",,Kenema,,Senesie,Koroma,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,cf9b72eb-9ef2-4440-99d3-058ecef2117b,9ad4baea-0a35-4934-a915-82fa76c49709,,"Senesie  Koroma"
1262,1256,2018-03-07,Mayor,"District Results","Bo City",Bo,,Brima,Tangabay,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,682e4a16-aae3-45cc-9cb7-eccc5303a9ba,624fc6e8-d0c1-4619-978a-795851f1a057,,"Brima Tangabay"
3994,1313,2018-03-07,Mayor,"District Results","Bonthe Municipal",Bonthe,,Mathew,Kainyanda,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,49aa7d31-3dfa-4f0c-96d5-3a2c67f756e2,0b925d05-cd7c-4c76-a757-58c1de700f83,,"Mathew Kainyande"
11216,9971,2023-06-24,Mayor,"District Results","Kenema City",Kenema,,Thomas,Baio,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2c58ec01-ed19-45d3-9920-269a82445761,f96edd9a-297b-4221-8ea1-84deab0ec77a,Karimu,"Thomas Karimu Baio"
11284,10002,2023-06-24,Chairperson,"District Results",,"Western Area Rural",,Sulaiman,Kargbo,ReNIP,0d3ac8,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a1ae98dc-b479-4d02-9cfd-b1b3ead68edd,95776f2a-19c0-4351-9855-529b985cde22,Samba,"Sulaiman Samba Kargbo"
11316,10034,2023-06-24,Chairperson,"District Results",,Kambia,,Sarah,Mogan,PDP,1E90FF,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a52a5f9f-2fa1-4613-9607-1af11a573073,beb70775-83f9-4a93-bc72-d9bee49210aa,,"Sarah  Mogan"
1292,1284,2018-03-07,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Aneto,Serba,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2f109b2f-e2f2-4bbd-8f35-4cc7064465b7,f742f805-a52e-4884-80e1-1e44ab6c0ada,,"Aneto Serba"
1395,1384,2018-03-07,Chairperson,"District Results",,"Port Loko",,Abdul,Koroma,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,319ad2a0-8f5b-482a-9887-9728140a043b,1bf531be-ceef-465a-96a8-5ab9634a872a,,"Abdul Koroma"
11195,9950,2023-06-24,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Fatmata,Show,ReNIP,0d3ac8,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,ec6bb793-98c5-4f93-a4b4-d8ab33bc6d91,88601557-2eac-4f23-bf8d-ebafebbdb996,,"Fatmata  Show"
11263,9981,2023-06-24,Chairperson,"District Results",,Moyamba,,Joseph,Mbogba,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c6cc3c0f-f687-4c80-af77-bf8912461024,a743461a-035c-4826-aac6-5c74126313d6,Benedict,"Joseph Benedict Mbogba"
11295,10013,2023-06-24,Chairperson,"District Results",,Bonthe,,Asiatu,Conteh,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,65827da1-c276-4102-bbec-52a64f70917d,c2285a4a-73cc-4272-9fe9-7dfd16c83317,,"Asiatu  Conteh"
11327,10046,2023-06-24,Chairperson,"District Results",,"Western Area Rural",,Kasho,"Holland - Cole",APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,01d7b896-4ea2-4328-9920-53fb06dec588,e11966b1-13eb-44a8-92be-97cf89a00f01,Joseph,"Kasho Joseph Holland - Cole"
1242,1230,2018-03-07,Mayor,"District Results","Kenema City",Kenema,,Obenson,Margao,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ea7e30ee-4f70-4a00-9ecd-660ca6db39e4,ec10b5f5-4653-47b6-a8c2-59dfe7ab1f56,Ronald,"Obenson Margao Ronald"
11206,9961,2023-06-24,Mayor,"District Results","Makeni City",Bombali,,Abu,Kamara,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,26c938d8-338f-4d90-b4e8-91ca7c6362a9,0cfe9cd8-e900-46e9-8117-4f7972dd4236,Bakarr,"Abu Bakarr Kamara"
11274,9992,2023-06-24,Chairperson,"District Results",,Kono,,Komba,Mbawa,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0437acf2-ad4d-4d91-9a65-c61a3549f89d,7948140e-f93b-4288-8e34-43095f9fe08b,,"Komba  Mbawa"
11306,10024,2023-06-24,Chairperson,"District Results",,"Port Loko",,Sorie,Kamara,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,76258dff-0c1b-40d0-b1a9-1e5f60465034,767cbe2d-e103-475e-80a5-19f91e2af861,Ibrahim,"Sorie Ibrahim Kamara"
1496,1482,2018-03-07,Chairperson,"District Results",,Karene,,Kamusu,Mansaray,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,50751397-db4f-4333-9c9a-3deaa42f6477,b3f98f9f-42c2-437a-96bc-5f78f166c9b8,,"Kamusu Mansaray"
3997,1311,2018-03-07,Mayor,"District Results","Bonthe Municipal",Bonthe,,Solomon,Sawyerr,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fde1df58-67b6-4802-8fe5-8989b20046df,92a6ea83-f1d3-463d-9f2c-7284d1ecba7a,,"Solomon Sawyerr"
9825,9821,2023-06-24,Mayor,"District Results","Freetown City","Western Area Urban",,Mariama,Kabba-Seray,IND,CCCCCC,"First Round",0,0.00,No,Provisional,/sites/default/files/2023-06/WhatsApp%20Image%202023-06-05%20at%2011.06.13.jpeg,acbb246c-0c4f-4a0d-ac3e-046cb01212bf,2539386f-7fe3-4fcb-8254-b86e4255e4a8,,"Mariama Kabba-Seray"
11217,9972,2023-06-24,Mayor,"District Results","Bo City",Bo,,Kobba,Musa,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7e00578a-5a13-472a-bcc1-ad30c85b6439,94ee8966-510f-445d-929b-83b2be4db506,,"Kobba  Musa"
11285,10003,2023-06-24,Chairperson,"District Results",,Moyamba,,Esther,Pessima,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,db112004-6d61-42b1-8354-a1a304834348,b04447e5-dbdc-46fc-889d-2170c4dfb4e8,Kadija,"Esther Kadija Pessima"
11317,10035,2023-06-24,Chairperson,"District Results",,Bombali,,Mohamed,Sisay,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,66acc233-947e-4206-8119-2c718ace1236,b9ea7aaa-67ce-4f62-86e2-7002a6f2d03c,"Mark Barbah","Mohamed Mark Barbah Sisay"
1396,1386,2018-03-07,Chairperson,"District Results",,"Port Loko",,Alimamy,Sesay,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e7dc2bfa-881d-4f59-8b9a-32f4700a9254,b123541f-5b53-4dcd-a459-7ae6c2c0ba23,,"Alimamy Sesay"
1548,,2018-03-07,Chairperson,"District Results",,Kono,,,,APC,FF333C,"First Round",0,0.00,No,Final/Certified,,c2f924d3-3be0-4c3d-b5cc-d3cc2377cc98,,,
11196,9951,2023-06-24,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Aiah,Mbendakwia,PMDC,f3881e,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4bcf4be0-e3c1-4e3c-ab4f-c3ae4481669c,56db09c0-2cc6-42f4-8035-e03f9f7ad33b,James,"Aiah James Mbendakwia"
11264,9982,2023-06-24,Chairperson,"District Results",,Kambia,,Mohamed,Kamara,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b87d03bd-59a9-4fab-bd32-de76d6e3ad56,fa9c7a16-76c0-48d6-981e-b72f2ca009b4,Alim,"Mohamed Alim Kamara"
11296,10014,2023-06-24,Chairperson,"District Results",,"Western Area Rural",,Abdulai,Kamara,IND,CCCCCC,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,82355851-68b2-4394-9749-227b6e7292fc,d35939fe-2e22-4eea-8d3b-0ed6eb4b6ddf,"Driscoll Gent","Abdulai Driscoll Gent Kamara"
11328,10047,2023-06-24,Chairperson,"District Results",,Moyamba,,Jimmy,Jombla,IND,CCCCCC,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,510f8b6a-2fdd-4ce4-be7c-a37e92f293e7,bdb481a1-05b7-4d04-88a7-921db056bb9f,Hinga,"Jimmy Hinga Jombla"
1244,1231,2018-03-07,Mayor,"District Results","Kenema City",Kenema,,Mottia,Sannoh,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,9950e6e9-7244-4b54-bbf3-b85b27db5caf,1c5d5d36-567c-407d-b0da-ca36140cf35e,Ahmed,"Mottia Ahmed Sannoh"
1336,1326,2018-03-07,Chairperson,"District Results",,Kenema,,Osman,Ceesay,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,17139541-58fd-428b-ab04-582318e089e2,e0a3e210-3b2d-49b4-bc40-c2770c09913d,,"Osman Ceesay"
1458,1446,2018-03-07,Chairperson,"District Results",,Bombali,,Suba,Kanu,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,7cf6bf4c-8df2-4d37-a04a-e23ec1a7a272,2aae8204-abca-4614-83ea-6ed2956c7530,,"Suba Kanu"
1600,1589,2018-03-07,Chairperson,"District Results",,Koinadugu,,Kabba,Kargbo,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4a38844d-44c4-4878-8add-b8f7f309e4b8,0899415a-877d-4596-8a2e-43d82c1b5c8b,,"Kabba Kargbo"
11207,9962,2023-06-24,Mayor,"District Results","Makeni City",Bombali,,Amadu,Kamara,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,357a6f98-7212-4816-89e6-e3d429149461,06a835ca-b066-49ed-87c0-bc1c8c72741b,Amadu,"Amadu Amadu Kamara"
11275,9993,2023-06-24,Chairperson,"District Results",,Falaba,,Sunkarie,Kamara,ReNIP,0d3ac8,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,84eabc6e-661e-490c-9ace-55e951f7e566,c64fa92f-e010-4e29-91fe-8a25bf549df9,Serah,"Sunkarie Serah Kamara"
