SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionDistrict,ElectionRegion,CandidateSurname,CandidateFirstName,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,CandidateOtherNames,CandidateFullname,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidatePoliticalPartyID,CandidatePoliticalPartyLongName,CandidatePoliticalPartyLogo
2337,33,3/31/18,Presidential,District Results,Bombali,,Kamara,Samura,APC,FF333C,Second Round,"144,056",90.68,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,116a204d-effa-4540-954c-f395a1133b96,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
2339,33,3/31/18,Presidential,District Results,Tonkolili,,Kamara,Samura,APC,FF333C,Second Round,"143,500",86.32,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,e2e029c9-8eb9-4022-b9e9-bf5ea8f711c4,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9320,354,8/11/07,Presidential,Regional Results,,West,Berewa,Solomon,SLPP,9900,First Round,"139,378",31.27,No,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,Ekuma Dominic,Solomon Ekuma Dominic Berewa,63f17207-b57e-410c-a49c-b17f1f46ef0c,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1875,33,3/7/18,Presidential,District Results,Bombali,,Kamara,Samura,APC,FF333C,First Round,"133,640",86.26,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,af6f9759-1a7b-4a20-b08a-516a60cfe8ae,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9134,91,11/17/12,Presidential,Regional Results,,East,Koroma,Ernest,APC,FF333C,First Round,"132,749",30.05,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,ade9fdf9-eac9-4269-a183-7be57bd6ddb4,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
2341,33,3/31/18,Presidential,District Results,Western Area Rural,,Kamara,Samura,APC,FF333C,Second Round,"131,433",59.31,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,89f4a19e-c16e-414c-9405-44ae3405cf60,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9424,354,8/11/07,Presidential,District Results,Kenema,,Berewa,Solomon,SLPP,9900,First Round,"123,811",63.74,Yes,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,Ekuma Dominic,Solomon Ekuma Dominic Berewa,e16e7564-1a54-4c1b-a84b-1274565b99ff,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1891,33,3/7/18,Presidential,District Results,Western Area Rural,,Kamara,Samura,APC,FF333C,First Round,"123,765",55.82,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,612007f4-57fb-4d69-9b73-e28f2dd58d61,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
1912,33,3/7/18,Presidential,District Results,Port Loko,,Kamara,Samura,APC,FF333C,First Round,"123,578",71.23,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,02b5db06-69a2-432b-96df-d039b2878e87,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
1928,33,3/7/18,Presidential,District Results,Tonkolili,,Kamara,Samura,APC,FF333C,First Round,"122,106",76.65,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,719a3b6d-f221-42dc-ad00-85c6bbfe9228,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9453,91,8/11/07,Presidential,District Results,Bombali,,Koroma,Ernest,APC,FF333C,First Round,"121,715",83.86,Yes,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,b483b93c-6e71-46e8-b7df-308d0db2ecda,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9146,32,11/17/12,Presidential,District Results,Western Area Urban,,Bio,Julius,SLPP,9900,First Round,"120,646",27.35,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,abdb6620-5473-4522-9536-abdebd4bca48,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
769,45,2/27/96,Presidential,Regional Results,,South,Kabbah,Ahmad,SLPP,9900,First Round,"119,714",83.72,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,96520359-04f8-4fca-9213-1e87929b52d5,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
2343,32,3/31/18,Presidential,District Results,Kailahun,,Bio,Julius,SLPP,9900,Second Round,"119,502",89.96,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,cb6673d9-9002-43d7-9bd9-044fbc116231,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9532,45,5/14/02,Presidential,District Results,Pujehun,,Kabbah,Ahmad,SLPP,9900,First Round,"117,830",99.44,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,0361300e-f3a5-4e5d-ade8-762353886423,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9370,354,8/11/07,Presidential,District Results,Western Area Urban,,Berewa,Solomon,SLPP,9900,First Round,"117,622",32.04,No,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,Ekuma Dominic,Solomon Ekuma Dominic Berewa,b97cb8f8-5e5a-4d28-b348-d75b6dc819e6,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9396,91,8/11/07,Presidential,District Results,Port Loko,,Koroma,Ernest,APC,FF333C,First Round,"116,131",78.65,Yes,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,64b01da6-82b1-4052-b2b7-43c7c4bc0238,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
1944,32,3/7/18,Presidential,District Results,Kailahun,,Bio,Julius,SLPP,9900,First Round,"111,239",81.86,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,8736d8e6-827f-4d4d-b5fb-8c41d72d4322,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9593,45,5/14/02,Presidential,District Results,Kailahun,,Kabbah,Ahmad,SLPP,9900,First Round,"105,223",89.2,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,85d00f24-d70c-4fc4-b907-3b84525fd2eb,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9549,45,5/14/02,Presidential,District Results,Moyamba,,Kabbah,Ahmad,SLPP,9900,First Round,"104,387",90.42,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,c695d2a2-9d44-49df-afe7-0a6ebd0d545a,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9439,354,8/11/07,Presidential,District Results,Kailahun,,Berewa,Solomon,SLPP,9900,First Round,"102,174",77.09,Yes,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,Ekuma Dominic,Solomon Ekuma Dominic Berewa,e62a6ee9-a892-4f35-94a6-a903794cf82d,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9497,91,5/14/02,Presidential,Regional Results,,West,Koroma,Ernest,APC,FF333C,First Round,"101,613",33.54,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,9c19e062-fdff-489f-ac79-d423605f1bfe,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9154,91,11/17/12,Presidential,District Results,Western Area Rural,,Koroma,Ernest,APC,FF333C,First Round,"101,409",74.35,Yes,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,2ebffff9-2b75-49f1-9fda-5ac4088ba4b4,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
801,49,2/27/96,Presidential,Regional Results,,North,Karefa-Smart,John,UNPP,cccc00,First Round,"100,049",47.43,Yes,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,362be083-5aa7-401d-bf93-3706b544006e,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
9300,354,8/11/07,Presidential,Regional Results,,North,Berewa,Solomon,SLPP,9900,First Round,"96,506",17.15,No,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,Ekuma Dominic,Solomon Ekuma Dominic Berewa,64305ff8-3759-464e-b5c6-394c5435c7b4,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9383,91,8/11/07,Presidential,District Results,Tonkolili,,Koroma,Ernest,APC,FF333C,First Round,"96,498",84.1,Yes,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,4d1f368a-033e-4b53-8534-a2fd1b70c06b,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
2345,32,3/31/18,Presidential,District Results,Moyamba,,Bio,Julius,SLPP,9900,Second Round,"96,456",17.91,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,f0aeb9a6-155a-45b0-b3cf-cdf8a4743f85,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9514,45,5/14/02,Presidential,District Results,Western Area Rural,,Kabbah,Ahmad,SLPP,9900,First Round,"93,419",53.35,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,d958500f-907c-4a2e-a86b-09625f7f027c,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9558,45,5/14/02,Presidential,District Results,Kono,,Kabbah,Ahmad,SLPP,9900,First Round,"93,210",86.96,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,3c7f771b-6908-4e45-b9af-24f4faa4562b,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
2347,32,3/31/18,Presidential,District Results,Kono,,Bio,Julius,SLPP,9900,Second Round,"91,823",72.61,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,ed13ca98-0046-4a63-a2ae-9de667891f7b,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
2342,32,3/31/18,Presidential,District Results,Western Area Rural,,Bio,Julius,SLPP,9900,Second Round,"90,170",40.69,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,72c6898e-8e65-4bae-b9c1-c0e5906a484a,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9523,91,5/14/02,Presidential,District Results,Tonkolili,,Koroma,Ernest,APC,FF333C,First Round,"89,705",67.35,Yes,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,5e8c1c4b-7d86-4fb6-88fe-ad5616b92930,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9460,354,8/11/07,Presidential,District Results,Bo,,Berewa,Solomon,SLPP,9900,First Round,"89,383",49.72,Yes,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,Ekuma Dominic,Solomon Ekuma Dominic Berewa,06e9696a-6b30-4cec-9f2a-49c074858f7e,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9226,91,11/17/12,Presidential,District Results,Koinadugu,,Koroma,Ernest,APC,FF333C,First Round,"89,282",86.43,Yes,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,08190c20-0d99-4643-952f-c3f52f3387b4,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9208,91,11/17/12,Presidential,District Results,Kambia,,Koroma,Ernest,APC,FF333C,First Round,"88,597",82,Yes,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,7742909a-9a92-4f03-91d9-bda1051c602f,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
353,84,3/7/18,Presidential,National Results,,,Sam-Sumana,Samuel,C4C,d68910,First Round,"87,720",3.46,No,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,,Samuel Sam-Sumana,1fa1addc-5508-425c-ab8d-3d61480f0b69,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,21,Coalition for Change,/sites/default/files/party-logos/c4c-logo.jpeg
9611,91,5/14/02,Presidential,District Results,Bombali,,Koroma,Ernest,APC,FF333C,First Round,"87,713",57.71,Yes,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,27e8591b-0daf-43d5-88ec-27c0c2f79259,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
8533,45,2/27/96,Presidential,District Results,Bo,,Kabbah,Ahmad,SLPP,9900,First Round,"87,251",82.38,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,2b983f16-6ff7-4117-bf21-eaed423c9535,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1960,32,3/7/18,Presidential,District Results,Moyamba,,Bio,Julius,SLPP,9900,First Round,"85,686",73.5,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,8667b35d-bd97-4ead-aa88-295bf33827b0,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9198,32,11/17/12,Presidential,District Results,Kailahun,,Bio,Julius,SLPP,9900,First Round,"85,525",73.27,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,43c8c0e3-f246-4c38-8478-2478f2df07a5,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
896,45,3/15/96,Presidential,Regional Results,,West,Kabbah,Ahmad,SLPP,9900,Second Round,"84,635",53.9,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,a298d594-5d1f-433f-962a-8695b76d01de,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9122,91,11/17/12,Presidential,Regional Results,,South,Koroma,Ernest,APC,FF333C,First Round,"83,510",18.02,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,84771bac-47c0-4b02-8279-7ad6521c78b6,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
894,45,3/15/96,Presidential,Regional Results,,North,Kabbah,Ahmad,SLPP,9900,Second Round,"83,344",21.68,No,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,0e8a22ac-d6be-4800-9f64-51b97ff7180c,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
787,45,2/27/96,Presidential,Regional Results,,East,Kabbah,Ahmad,SLPP,9900,First Round,"82,858",48.13,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,c15e05d5-173f-4fef-898d-ed3e9b6297d6,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1892,32,3/7/18,Presidential,District Results,Western Area Rural,,Bio,Julius,SLPP,9900,First Round,"76,826",34.65,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,da899e16-bcbb-46bb-9c21-419de4f252f6,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
2349,32,3/31/18,Presidential,District Results,Bonthe,,Bio,Julius,SLPP,9900,Second Round,"76,119",95.24,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,ea5249c0-0165-4c14-8d55-2fc2c95d629d,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
742,33,3/31/18,Presidential,Regional Results,,East,Kamara,Samura,APC,FF333C,Second Round,"75,287",15.12,No,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,cd71b70f-9bb8-4d5c-a622-a1ae37ced14f,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
9311,91,8/11/07,Presidential,Regional Results,,East,Koroma,Ernest,APC,FF333C,First Round,"74,200",16.38,No,Final/Certified,/sites/default/files/2023-04/Ernest-Bai-Koroma.jpg,Bai,Ernest Bai Koroma,87c62150-a1bd-4ff2-af34-600e125e3e86,cda5ea29-d656-48ce-bfe3-33a27c058e4e,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
2351,33,3/31/18,Presidential,District Results,Karene,,Kamara,Samura,APC,FF333C,Second Round,"73,514",88.94,Yes,Final/Certified,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,02d3c775-91aa-4c47-ad34-65a4b79bf4fe,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
752,32,3/31/18,Presidential,Regional Results,,North,Bio,Julius,SLPP,9900,Second Round,"73,421",17.33,No,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,6d0cadcd-4fb7-4ced-b926-0e6ed4ca05bf,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
2353,32,3/31/18,Presidential,District Results,Pujehun,,Bio,Julius,SLPP,9900,Second Round,"73,121",91.61,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,6cd03229-b40d-4db3-b6c9-befb1a67b422,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9505,45,5/14/02,Presidential,District Results,Western Area Urban,,Kabbah,Ahmad,SLPP,9900,First Round,"72,775",56.92,Yes,Final/Certified,/sites/default/files/2023-04/ahmad-tejan-kabbah.webp,Tejan,Ahmad Tejan Kabbah,eb687a55-bccf-46c5-9e87-27f6a0715cfb,351d7c21-45eb-4f71-8658-c463673b75c4,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1631,84,3/7/18,Presidential,Regional Results,,East,Sam-Sumana,Samuel,C4C,d68910,First Round,"72,516",14.26,No,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,,Samuel Sam-Sumana,d0b1da35-485f-4f79-916b-5709eee4a143,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,21,Coalition for Change,/sites/default/files/party-logos/c4c-logo.jpeg
897,49,3/15/96,Presidential,Regional Results,,West,Karefa-Smart,John,UNPP,cccc00,Second Round,"72,397",46.1,No,Final/Certified,/sites/default/files/2023-04/john-karefa-smart.jpg,,John Karefa-Smart,722816f6-b29d-44f6-b561-4645fba26cb3,91b27537-979d-426c-ba8a-c3abc330b9f4,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
1653,77,3/7/18,Presidential,Regional Results,,North West,Yumkella,Kandeh,NGC,4b0082,First Round,"72,196",19.99,No,Final/Certified,/sites/default/files/2023-04/dr-kandeh-yumkella.jpg,Kolleh,Kandeh Kolleh Yumkella,b90aaff8-9a16-4649-96c0-e0453c0eb3b4,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,22,National Grand Coalition,/sites/default/files/party-logos/ngc-party-logo.jpeg
9244,32,11/17/12,Presidential,District Results,Moyamba,,Bio,Julius,SLPP,9900,First Round,"71,587",65.35,Yes,Final/Certified,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,39cba412-f914-4da4-92a1-e2c778668068,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
9410,354,8/11/07,Presidential,District Results,Kono,,Berewa,Solomon,SLPP,9900,First Round,"70,798",57.06,Yes,Final/Certified,/sites/default/files/2023-04/solomon-berewa.webp,Ekuma Dominic,Solomon Ekuma Dominic Berewa,a1d15b96-7548-4c73-b717-2bfe61994630,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
1976,84,3/7/18,Presidential,District Results,Kono,,Sam-Sumana,Samuel,C4C,d68910,First Round,"70,565",50.58,Yes,Final/Certified,/sites/default/files/2023-04/samuel-sam-sumana.jpg,,Samuel Sam-Sumana,b26f84ea-ef0c-4741-9d06-9392721b827b,3d1fc2e0-18bd-4127-9b06-6ac93cb32a37,21,Coalition for Change,/sites/default/files/party-logos/c4c-logo.jpeg
